duration,protocol_type,service,src_bytes,dst_bytes,count,srv_count,same_srv_rate,label,attack_type
0,tcp,http,237,4253,1,1,1.0,0,normal
0,tcp,http,211,1405,9,9,1.0,0,normal
2219,udp,other,145,105,1,1,1.0,0,normal
0,tcp,private,0,0,105,12,0.11,1,dos
0,tcp,vmnet,0,0,235,1,0.0,1,dos
3,tcp,private,0,0,333,2,0.01,1,probe
0,tcp,exec,0,0,126,14,0.11,1,dos
0,udp,private,1,0,32,32,1.0,1,probe
0,tcp,courier,0,0,146,17,0.12,1,dos
0,udp,domain_u,43,132,162,242,1.0,0,normal
0,tcp,http,309,1395,27,28,1.0,0,normal
0,tcp,uucp,0,0,71,20,0.28,1,dos
0,tcp,other,3775,0,20,1,0.05,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
6715,udp,other,145,105,4,2,0.5,0,normal
0,udp,domain_u,91,0,4,9,1.0,0,normal
0,tcp,http,269,3372,4,4,1.0,0,normal
0,udp,domain_u,45,45,167,167,1.0,0,normal
0,tcp,http,179,273545,2,1,0.5,0,normal
0,icmp,eco_i,8,0,1,32,1.0,1,probe
0,tcp,http,308,4504,10,38,1.0,0,normal
0,tcp,http,217,589,10,10,1.0,0,normal
0,tcp,private,0,0,187,16,0.09,1,dos
0,tcp,http,0,0,48,16,0.33,1,dos
0,tcp,finger,0,0,9,1,0.11,1,dos
0,udp,domain_u,46,135,67,147,1.0,0,normal
0,tcp,http,227,1750,29,29,1.0,0,normal
0,tcp,http,300,2507,5,5,1.0,0,normal
0,tcp,Z39_50,0,0,260,1,0.0,1,dos
0,tcp,http,267,3563,1,2,1.0,0,normal
0,tcp,private,0,0,85,3,0.04,1,dos
0,tcp,supdup,0,0,213,15,0.07,1,dos
1,tcp,smtp,1444,398,1,3,1.0,0,normal
0,tcp,link,0,0,263,3,0.01,1,dos
0,tcp,private,0,0,94,2,0.02,1,dos
0,udp,private,28,0,99,97,0.98,1,dos
0,icmp,eco_i,8,0,1,19,1.0,1,probe
0,tcp,http,308,4881,12,14,1.0,0,normal
0,udp,domain_u,44,70,27,27,1.0,0,normal
13,tcp,other,0,0,1,1,1.0,1,probe
0,tcp,http,225,4291,5,5,1.0,0,normal
1,tcp,smtp,610,332,6,2,0.33,0,normal
0,tcp,http,218,522,27,27,1.0,0,normal
0,tcp,ftp_data,37,0,2,2,1.0,0,normal
0,tcp,private,0,0,147,5,0.03,1,dos
0,tcp,csnet_ns,0,0,142,19,0.13,1,dos
0,tcp,http,298,3635,14,28,1.0,0,normal
0,tcp,http,295,1288,15,15,1.0,0,normal
0,tcp,supdup,0,0,12,2,0.17,1,probe
0,tcp,http,54060,2920,4,4,1.0,1,dos
0,udp,domain_u,45,129,73,153,1.0,0,normal
0,tcp,http,208,440,19,21,1.0,0,normal
0,udp,private,1,0,14,14,1.0,1,probe
0,tcp,http,286,1251,3,7,1.0,0,normal
0,tcp,private,0,0,238,14,0.06,1,dos
0,tcp,smtp,124,233,1,1,1.0,0,normal
0,tcp,sunrpc,0,0,144,15,0.1,1,dos
0,tcp,iso_tsap,0,0,248,10,0.04,1,dos
5,tcp,smtp,728,328,1,2,1.0,0,normal
0,tcp,http,251,1719,8,8,1.0,0,normal
0,tcp,http,222,12437,1,1,1.0,0,normal
0,tcp,http,209,616,2,2,1.0,0,normal
0,tcp,http,300,1279,5,13,1.0,0,normal
0,tcp,private,0,0,149,6,0.04,1,dos
0,tcp,telnet,0,0,12,2,0.17,1,dos
0,tcp,exec,0,0,150,20,0.13,1,dos
0,tcp,http,376,892,17,17,1.0,0,normal
0,tcp,http,209,1630,13,13,1.0,0,normal
30,tcp,ftp,1464,4152,1,1,1.0,0,normal
0,tcp,http,187,312,9,19,1.0,0,normal
0,tcp,discard,0,0,277,20,0.07,1,dos
0,tcp,smtp,2772,402,1,1,1.0,0,normal
0,icmp,eco_i,8,0,1,21,1.0,1,probe
0,tcp,private,0,0,130,2,0.02,1,dos
0,tcp,http,311,317,8,8,1.0,0,normal
26231,tcp,private,1,0,2,2,1.0,1,probe
1298,udp,other,147,105,2,2,1.0,0,normal
0,tcp,http,335,1212,3,3,1.0,0,normal
0,tcp,finger,8,137,2,1,0.5,0,normal
0,tcp,http,283,835,20,21,1.0,0,normal
0,tcp,http,267,1619,1,1,1.0,0,normal
0,tcp,http,329,2838,7,7,1.0,0,normal
0,tcp,name,0,0,272,2,0.01,1,dos
0,tcp,http,317,596,10,16,1.0,0,normal
0,tcp,uucp,0,0,135,11,0.08,1,dos
0,tcp,http,0,0,1,9,1.0,0,normal
0,tcp,auth,0,0,208,16,0.08,1,dos
0,tcp,ftp_data,245,0,2,2,1.0,0,normal
0,tcp,private,0,0,59,6,0.1,1,dos
0,tcp,finger,0,0,64,16,0.25,1,dos
0,tcp,http,237,1738,10,10,1.0,0,normal
0,tcp,smtp,0,0,2,2,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
1890,udp,other,146,105,4,2,0.5,0,normal
0,udp,domain_u,44,130,75,103,1.0,0,normal
0,tcp,courier,0,0,127,6,0.05,1,dos
0,tcp,private,0,0,223,15,0.07,1,dos
13348,tcp,other,1,0,2,2,1.0,1,probe
11,tcp,telnet,306,24556,1,1,1.0,0,normal
0,tcp,http,217,2769,5,21,1.0,0,normal
0,tcp,http,218,4468,6,6,1.0,0,normal
0,tcp,http,308,551,1,20,1.0,0,normal
0,tcp,http,222,642,10,11,1.0,0,normal
0,tcp,http,207,5836,2,6,1.0,0,normal
0,tcp,iso_tsap,0,0,254,19,0.07,1,dos
26,tcp,ftp,320,1054,1,1,1.0,0,normal
0,tcp,http,0,0,2,2,1.0,0,normal
0,tcp,http,324,3198,2,32,1.0,0,normal
0,tcp,http,223,10318,4,4,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http,229,1032,11,11,1.0,0,normal
0,tcp,time,0,0,291,22,0.08,1,dos
0,icmp,eco_i,8,0,1,25,1.0,1,probe
0,tcp,http,0,0,1,1,1.0,0,normal
86,tcp,telnet,161,1154,1,1,1.0,0,normal
0,tcp,private,0,0,76,13,0.17,1,dos
0,tcp,ftp_data,0,0,253,2,0.01,1,dos
0,tcp,http,331,362,4,6,1.0,0,normal
0,tcp,smtp,849,328,1,1,1.0,0,normal
0,tcp,http,286,1408,5,5,1.0,0,normal
0,tcp,http,307,673,9,12,1.0,0,normal
0,tcp,ftp_data,0,0,77,18,0.23,1,dos
2,tcp,smtp,1005,330,1,1,1.0,0,normal
0,tcp,bgp,0,0,207,3,0.01,1,dos
0,icmp,ecr_i,1032,0,509,509,1.0,1,dos
0,udp,domain_u,43,145,151,231,1.0,0,normal
0,udp,domain_u,45,45,129,128,0.99,0,normal
0,tcp,telnet,0,0,1,1,1.0,0,normal
0,udp,domain_u,46,117,5,21,1.0,0,normal
0,tcp,http,297,2184,45,45,1.0,0,normal
0,tcp,smtp,0,0,98,20,0.2,1,dos
0,tcp,http,0,0,298,13,0.04,1,dos
0,tcp,http,148,7542,2,2,1.0,0,normal
0,tcp,http,316,7933,9,9,1.0,0,normal
0,tcp,http,338,799,9,9,1.0,0,normal
26,tcp,ftp,284,903,1,1,1.0,0,normal
0,tcp,http,209,3002,2,2,1.0,0,normal
0,tcp,http,207,288,16,16,1.0,0,normal
0,tcp,systat,0,0,296,20,0.07,1,dos
0,tcp,other,0,0,510,1,0.0,1,probe
0,tcp,http,219,7734,7,7,1.0,0,normal
0,tcp,imap4,0,0,291,20,0.07,1,dos
0,udp,private,28,0,1,1,1.0,1,dos
0,tcp,iso_tsap,0,0,209,20,0.1,1,dos
2,tcp,smtp,1274,331,1,1,1.0,0,normal
0,tcp,ftp_data,0,0,66,14,0.21,1,dos
0,udp,domain_u,45,133,64,144,1.0,0,normal
0,tcp,http,203,1767,8,8,1.0,0,normal
0,tcp,whois,0,0,293,13,0.04,1,dos
0,tcp,http,0,862,44,44,1.0,0,normal
0,tcp,private,0,0,149,7,0.05,1,dos
0,tcp,http,295,38677,5,5,1.0,0,normal
0,tcp,telnet,0,0,22,9,0.41,1,dos
0,tcp,ftp_data,740,0,2,2,1.0,0,normal
0,udp,domain_u,46,133,78,156,1.0,0,normal
0,udp,domain_u,44,73,152,152,1.0,0,normal
0,tcp,printer,0,0,131,18,0.14,1,dos
0,tcp,http,307,3222,2,2,1.0,0,normal
0,tcp,whois,0,0,254,4,0.02,1,dos
0,tcp,ldap,0,0,92,1,0.01,1,dos
0,tcp,private,0,0,148,22,0.15,1,dos
0,udp,other,1,0,7,2,0.29,1,probe
0,tcp,efs,0,0,96,4,0.04,1,dos
0,icmp,eco_i,8,0,1,44,1.0,1,probe
0,tcp,http,217,1035,39,39,1.0,0,normal
0,tcp,smtp,1294,282,1,3,1.0,0,normal
0,tcp,private,0,0,12,3,0.25,1,dos
0,tcp,nnsp,0,0,125,1,0.01,1,dos
0,tcp,private,0,0,264,20,0.08,1,dos
0,tcp,whois,0,0,201,2,0.01,1,dos
0,tcp,ftp,0,0,278,17,0.06,1,dos
0,tcp,private,0,0,238,8,0.03,1,dos
0,tcp,exec,0,0,135,13,0.1,1,dos
0,tcp,private,0,0,272,14,0.05,1,dos
0,tcp,http,248,255,14,15,1.0,0,normal
0,tcp,private,0,0,262,10,0.04,1,dos
0,tcp,http,0,0,62,18,0.29,1,dos
0,tcp,nnsp,0,0,146,17,0.12,1,dos
0,tcp,other,59,0,25,1,0.04,0,normal
0,tcp,ssh,0,0,285,4,0.01,1,dos
0,tcp,private,0,0,2,1,0.5,1,probe
0,tcp,smtp,754,330,1,1,1.0,0,normal
0,tcp,http,258,278,4,17,1.0,0,normal
0,tcp,http,218,434,19,24,1.0,0,normal
0,tcp,http,455,10073,3,3,1.0,0,normal
0,tcp,http,184,124,2,2,1.0,0,normal
21,tcp,ftp,242,774,1,1,1.0,0,normal
0,icmp,ecr_i,520,0,483,483,1.0,1,dos
0,tcp,finger,8,0,1,1,1.0,0,normal
0,tcp,http,304,4809,4,13,1.0,0,normal
4,tcp,http,263,1630,1,1,1.0,0,normal
0,tcp,http,333,454,6,7,1.0,0,normal
0,tcp,http,207,622,22,41,1.0,0,normal
0,tcp,http,228,12884,4,4,1.0,0,normal
0,tcp,netbios_ns,0,0,234,2,0.01,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http,328,405,5,5,1.0,0,normal
0,udp,domain_u,43,75,80,159,1.0,0,normal
0,tcp,http,238,373,2,24,1.0,0,normal
0,tcp,http,218,6678,5,7,1.0,0,normal
0,tcp,discard,0,0,253,9,0.04,1,dos
27058,tcp,private,1,0,2,2,1.0,1,probe
0,tcp,http,298,1453,18,18,1.0,0,normal
0,tcp,http,200,2055,10,11,1.0,0,normal
0,tcp,kshell,0,0,140,8,0.06,1,dos
0,tcp,http,252,2015,14,14,1.0,0,normal
0,tcp,smtp,851,334,1,1,1.0,0,normal
23,tcp,ftp,332,1054,1,1,1.0,0,normal
0,tcp,ftp_data,0,0,251,1,0.0,1,dos
0,tcp,http,274,282,17,17,1.0,0,normal
0,tcp,ftp_data,334,0,2,2,1.0,1,r2l
0,tcp,http,206,4057,2,18,1.0,0,normal
0,tcp,http,297,753,39,50,1.0,0,normal
0,udp,other,516,4,285,285,1.0,0,normal
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,http,243,1899,1,2,1.0,0,normal
0,icmp,eco_i,8,0,1,38,1.0,1,probe
1,tcp,smtp,834,330,1,3,1.0,0,normal
15,tcp,smtp,848,334,1,1,1.0,0,normal
0,tcp,private,0,0,153,1,0.01,1,dos
0,tcp,auth,10,38,1,1,1.0,0,normal
0,tcp,private,0,0,49,10,0.2,1,dos
0,udp,domain_u,43,130,303,303,1.0,0,normal
0,tcp,csnet_ns,0,0,125,16,0.13,1,dos
0,tcp,http_443,0,0,119,1,0.01,1,dos
1,tcp,smtp,13891,328,1,1,1.0,0,normal
0,tcp,uucp_path,0,0,218,9,0.04,1,dos
0,tcp,private,0,0,250,13,0.05,1,dos
0,udp,domain_u,43,129,80,160,1.0,0,normal
0,tcp,private,0,0,120,5,0.04,1,dos
0,tcp,http,231,304,2,2,1.0,0,normal
0,tcp,private,0,0,144,14,0.1,1,dos
0,udp,private,28,0,50,50,1.0,1,dos
0,udp,private,28,0,57,56,0.98,1,dos
21,tcp,smtp,724,327,1,2,1.0,0,normal
0,udp,domain_u,44,72,240,240,1.0,0,normal
0,tcp,private,0,0,93,3,0.03,1,dos
0,tcp,http,228,667,4,4,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,private,0,0,100,20,0.2,1,dos
0,tcp,http,311,1151,55,55,1.0,0,normal
0,tcp,private,0,0,255,9,0.04,1,dos
1,tcp,smtp,1180,329,1,1,1.0,0,normal
0,tcp,ftp_data,7196,0,5,17,1.0,0,normal
0,tcp,kshell,0,0,135,23,0.17,1,dos
0,udp,domain_u,45,136,29,73,1.0,0,normal
21767,tcp,private,1,0,2,2,1.0,1,probe
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,login,0,0,137,20,0.15,1,dos
2,tcp,ssh,651,9615,1,1,1.0,0,normal
0,tcp,http,212,405,1,4,1.0,0,normal
0,tcp,telnet,0,0,22,2,0.09,1,dos
0,tcp,http,227,11564,5,6,1.0,0,normal
0,udp,domain_u,44,44,183,183,1.0,0,normal
0,tcp,private,0,0,78,12,0.15,1,dos
4,udp,private,105,146,2,2,1.0,0,normal
0,tcp,http,339,832,11,11,1.0,0,normal
0,tcp,private,0,0,204,19,0.09,1,dos
0,tcp,http,234,5292,7,7,1.0,0,normal
0,tcp,http,208,1759,10,10,1.0,0,normal
0,tcp,private,0,0,251,4,0.02,1,dos
0,tcp,ctf,0,0,220,16,0.07,1,dos
0,tcp,http,216,4894,1,1,1.0,0,normal
0,tcp,http,326,2275,58,62,1.0,0,normal
0,tcp,http,211,11514,27,27,1.0,0,normal
0,tcp,private,0,0,194,1,0.01,1,probe
0,tcp,uucp_path,0,0,47,10,0.21,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,ftp_data,319,0,2,2,1.0,0,normal
0,tcp,supdup,0,0,263,3,0.01,1,dos
0,tcp,http,184,9215,3,3,1.0,0,normal
0,tcp,http,226,397,28,30,1.0,0,normal
0,tcp,http,340,1060,8,17,1.0,0,normal
0,tcp,http,293,1998,1,1,1.0,0,normal
0,tcp,http,247,3929,7,10,1.0,0,normal
0,tcp,http,298,3587,3,3,1.0,0,normal
0,tcp,whois,0,0,286,10,0.03,1,dos
0,tcp,http,326,564,16,16,1.0,0,normal
0,tcp,ftp_data,194,0,2,2,1.0,0,normal
0,tcp,http,325,2649,5,5,1.0,0,normal
23,tcp,ftp,239,769,1,1,1.0,0,normal
0,tcp,private,0,0,106,20,0.19,1,dos
0,tcp,http,230,1385,5,5,1.0,0,normal
0,tcp,ftp_data,501760,0,1,1,1.0,0,normal
2,tcp,ftp_data,2194619,0,1,1,1.0,0,normal
4625,udp,other,146,105,5,2,0.4,0,normal
0,udp,private,28,0,45,45,1.0,1,dos
0,icmp,eco_i,8,0,1,5,1.0,1,probe
0,tcp,http,221,3330,34,34,1.0,0,normal
0,tcp,http,326,271,17,18,1.0,0,normal
0,udp,domain_u,44,89,152,152,1.0,0,normal
0,tcp,private,0,0,52,5,0.1,1,dos
0,udp,domain_u,46,119,106,108,1.0,0,normal
0,tcp,private,0,0,30,3,0.1,1,dos
0,tcp,uucp_path,0,0,285,1,0.0,1,dos
0,tcp,http,195,4750,14,56,1.0,0,normal
0,tcp,private,0,0,123,14,0.11,1,dos
0,tcp,ftp_data,0,0,26,5,0.19,1,dos
0,tcp,http,0,0,194,18,0.09,1,dos
0,tcp,http,344,1247,20,20,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,other,0,0,511,1,0.0,1,probe
0,icmp,urp_i,78,0,46,1,0.02,0,normal
0,udp,domain_u,41,74,257,257,1.0,0,normal
0,tcp,http,282,171,7,7,1.0,0,normal
0,icmp,eco_i,8,0,1,16,1.0,1,probe
0,udp,domain_u,45,45,304,303,1.0,0,normal
0,tcp,echo,0,0,205,21,0.1,1,dos
0,tcp,http,223,408,42,46,1.0,0,normal
0,tcp,ftp_data,1342,0,6,6,1.0,0,normal
0,tcp,private,0,0,103,18,0.17,1,dos
0,tcp,private,0,0,195,19,0.1,1,dos
0,icmp,eco_i,8,0,1,20,1.0,1,probe
0,tcp,auth,0,0,136,16,0.12,1,dos
0,tcp,http,201,8222,1,1,1.0,0,normal
0,tcp,http,190,1925,17,21,1.0,0,normal
21,tcp,telnet,119,8667,1,1,1.0,0,normal
0,tcp,http,274,808,15,30,1.0,0,normal
0,tcp,private,0,0,236,14,0.06,1,dos
0,tcp,http,225,22047,20,20,1.0,0,normal
0,udp,domain_u,43,68,261,261,1.0,0,normal
0,tcp,http,205,882,11,11,1.0,0,normal
0,tcp,private,0,0,152,2,0.01,1,dos
0,udp,private,28,0,8,8,1.0,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
1,tcp,smtp,795,330,1,2,1.0,0,normal
1,tcp,finger,9,0,4,4,1.0,1,probe
0,udp,private,1,74,29,8,0.28,1,probe
0,tcp,whois,0,0,240,16,0.07,1,dos
0,udp,domain_u,44,71,288,288,1.0,0,normal
0,tcp,http,242,2919,1,4,1.0,0,normal
0,tcp,http,198,1018,7,7,1.0,0,normal
0,icmp,eco_i,20,0,1,1,1.0,1,probe
0,tcp,ssh,0,0,103,10,0.1,1,dos
0,tcp,http,199,354,29,29,1.0,0,normal
0,tcp,whois,0,0,234,18,0.08,1,dos
0,tcp,http,321,440,10,12,1.0,0,normal
0,tcp,ftp_data,151,0,1,1,1.0,0,normal
0,tcp,time,0,0,123,5,0.04,1,dos
0,tcp,http,225,1155,17,20,1.0,0,normal
0,tcp,http,0,0,2,3,1.0,0,normal
0,tcp,private,0,0,261,8,0.03,1,dos
0,tcp,private,0,0,194,15,0.08,1,dos
0,tcp,http,233,1388,2,3,1.0,0,normal
0,tcp,http,238,2094,3,4,1.0,0,normal
0,tcp,http,257,874,10,20,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,private,0,0,74,13,0.18,1,dos
0,udp,private,1,0,31,15,0.48,1,probe
0,tcp,http,0,0,291,11,0.04,1,dos
0,tcp,systat,0,0,216,14,0.06,1,dos
31301,tcp,private,1,0,2,2,1.0,1,probe
0,tcp,http,250,9918,24,24,1.0,0,normal
0,tcp,http,255,385,1,1,1.0,0,normal
0,tcp,http,269,1397,17,17,1.0,0,normal
0,tcp,ftp_data,383,0,2,2,1.0,0,normal
0,tcp,private,0,0,299,20,0.07,1,dos
0,udp,other,19,4,2,1,0.5,1,probe
0,udp,domain_u,43,127,71,148,1.0,0,normal
0,tcp,smtp,12161,1551,1,1,1.0,0,normal
0,tcp,netbios_ns,0,0,98,18,0.18,1,dos
0,tcp,http,282,560,17,17,1.0,0,normal
0,tcp,http,314,2698,2,2,1.0,0,normal
0,tcp,http,230,5541,1,28,1.0,0,normal
0,tcp,private,0,0,167,14,0.08,1,dos
0,tcp,time,0,0,225,3,0.01,1,dos
0,tcp,http,310,1296,10,17,1.0,0,normal
0,tcp,ftp_data,0,8766,1,1,1.0,0,normal
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,tcp,http,230,2090,2,6,1.0,0,normal
0,tcp,http,311,4057,27,35,1.0,0,normal
0,tcp,finger,0,0,52,13,0.25,1,dos
0,tcp,http,0,0,2,2,1.0,0,normal
0,tcp,http,0,0,1,3,1.0,0,normal
0,tcp,netbios_ns,0,0,291,25,0.09,1,dos
3880,udp,other,145,105,1,1,1.0,0,normal
0,tcp,other,0,0,511,1,0.0,1,probe
0,tcp,http,160,278,1,2,1.0,0,normal
0,tcp,efs,0,0,144,18,0.12,1,dos
0,tcp,http,281,756,4,8,1.0,0,normal
771,tcp,other,1,0,2,2,1.0,1,probe
0,tcp,ftp_data,88382,0,7,7,1.0,0,normal
0,tcp,auth,0,0,294,8,0.03,1,dos
0,tcp,telnet,0,0,64,15,0.23,1,dos
0,udp,private,1,0,9,1,0.11,1,probe
22,tcp,X11,3660,2016,2,2,1.0,0,normal
0,tcp,http,286,9967,6,42,1.0,0,normal
0,tcp,courier,0,0,114,20,0.18,1,dos
0,tcp,http,147,16060,1,3,1.0,0,normal
0,icmp,eco_i,8,0,1,8,1.0,1,probe
0,tcp,http,326,3508,7,15,1.0,0,normal
0,tcp,nnsp,0,0,107,13,0.12,1,dos
0,icmp,eco_i,30,0,1,1,1.0,0,normal
0,tcp,mtp,0,0,253,12,0.05,1,dos
0,icmp,eco_i,8,0,1,49,1.0,1,probe
0,icmp,eco_i,8,0,1,29,1.0,1,probe
0,tcp,private,0,0,129,6,0.05,1,dos
0,tcp,ftp_data,6062,0,13,13,1.0,0,normal
0,tcp,imap4,0,0,260,21,0.08,1,dos
0,udp,domain_u,41,127,76,156,1.0,0,normal
0,tcp,http_443,0,0,117,20,0.17,1,dos
0,tcp,private,0,0,127,13,0.1,1,dos
0,tcp,http,294,760,5,5,1.0,0,normal
0,icmp,eco_i,30,0,1,1,1.0,0,normal
0,tcp,smtp,914,330,1,1,1.0,0,normal
0,tcp,iso_tsap,0,0,2,1,0.5,1,probe
0,tcp,http,0,0,223,9,0.04,1,dos
0,tcp,http,234,2770,29,31,1.0,0,normal
0,icmp,eco_i,8,0,1,6,1.0,1,probe
0,udp,private,1,0,57,19,0.33,1,probe
0,tcp,http_443,0,0,105,14,0.13,1,dos
0,udp,other,1,0,11,2,0.18,1,probe
0,tcp,auth,10,38,1,1,1.0,0,normal
585,udp,other,146,105,5,1,0.2,0,normal
0,tcp,ftp,0,0,246,18,0.07,1,dos
0,tcp,http,220,829,1,1,1.0,0,normal
0,tcp,http,154,12990,2,2,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,private,0,0,15,6,0.4,1,dos
0,icmp,eco_i,8,0,1,33,1.0,1,probe
0,tcp,http,305,1088,12,12,1.0,0,normal
0,tcp,gopher,0,0,187,1,0.01,1,dos
0,udp,ntp_u,48,48,0,0,0.0,0,normal
0,udp,domain_u,41,41,148,228,1.0,0,normal
0,tcp,hostnames,0,0,290,23,0.08,1,dos
3,tcp,smtp,13814,1398,1,3,1.0,0,normal
0,icmp,eco_i,8,0,1,12,1.0,1,probe
0,tcp,time,0,0,186,5,0.03,1,dos
0,tcp,private,0,0,166,16,0.1,1,dos
0,tcp,finger,0,0,1,2,1.0,1,dos
0,tcp,telnet,0,0,77,20,0.26,1,dos
0,tcp,ftp_data,0,0,1,1,1.0,1,dos
0,tcp,smtp,1295,331,1,1,1.0,0,normal
0,tcp,private,0,0,135,16,0.12,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,udp,domain_u,43,109,5,5,1.0,0,normal
0,icmp,urp_i,78,0,31,6,0.19,0,normal
0,tcp,http,0,0,7,3,0.43,1,dos
0,tcp,private,0,0,31,5,0.16,1,dos
0,tcp,smtp,765,331,1,1,1.0,0,normal
0,tcp,ctf,0,0,254,8,0.03,1,dos
0,tcp,http,297,3409,8,8,1.0,0,normal
0,udp,domain_u,32,0,1,2,1.0,0,normal
0,tcp,http,54540,8314,4,4,1.0,1,dos
0,tcp,private,0,0,2,1,0.5,1,probe
0,tcp,private,0,0,37,11,0.3,1,dos
0,tcp,http,216,5284,9,9,1.0,0,normal
0,tcp,smtp,11966,1430,1,1,1.0,0,normal
0,tcp,http,233,493,20,23,1.0,0,normal
0,udp,domain_u,46,72,142,142,1.0,0,normal
0,tcp,private,0,0,227,2,0.01,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,private,0,0,205,17,0.08,1,dos
0,icmp,eco_i,8,0,1,32,1.0,1,probe
0,tcp,ftp_data,37,0,2,2,1.0,0,normal
0,udp,domain_u,44,128,73,154,1.0,0,normal
0,tcp,http,316,893,5,6,1.0,0,normal
0,tcp,http,271,9248,4,27,1.0,0,normal
0,tcp,http,293,7703,11,11,1.0,0,normal
0,icmp,ecr_i,8,0,2,2,1.0,1,probe
0,tcp,http,239,771,16,16,1.0,0,normal
0,tcp,link,0,0,159,3,0.02,1,dos
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,ftp_data,0,0,13,4,0.31,1,dos
18521,tcp,other,1,0,2,2,1.0,1,probe
0,tcp,private,0,0,199,20,0.1,1,dos
0,tcp,private,0,0,150,25,0.17,1,dos
0,tcp,private,0,0,137,7,0.05,1,dos
0,tcp,efs,0,0,150,20,0.13,1,dos
0,tcp,http,261,6593,16,16,1.0,0,normal
0,tcp,name,0,0,233,9,0.04,1,dos
0,udp,private,1,0,17,3,0.18,1,probe
0,tcp,http,261,1314,20,20,1.0,0,normal
0,tcp,http,196,9287,5,5,1.0,0,normal
0,tcp,mtp,0,0,112,24,0.21,1,dos
0,tcp,private,0,0,102,9,0.09,1,dos
0,tcp,finger,9,174,1,1,1.0,0,normal
0,udp,domain_u,43,43,186,186,1.0,0,normal
0,tcp,http,322,405,25,27,1.0,0,normal
10,tcp,smtp,914,331,1,1,1.0,0,normal
0,udp,domain_u,42,147,76,156,1.0,0,normal
0,tcp,uucp,0,0,123,13,0.11,1,dos
0,tcp,discard,0,0,280,10,0.04,1,dos
0,udp,private,1,0,65,19,0.29,1,probe
0,tcp,http,266,282,18,18,1.0,0,normal
0,tcp,vmnet,0,0,177,12,0.07,1,dos
0,tcp,http,201,4841,2,3,1.0,0,normal
0,tcp,private,0,0,117,1,0.01,1,probe
391,tcp,telnet,344,10452,1,1,1.0,0,normal
45,tcp,telnet,2336,4201,2,1,0.5,1,u2r
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,udp,private,1,0,49,3,0.06,1,probe
0,tcp,http,239,5608,3,5,1.0,0,normal
0,tcp,http,288,6935,3,3,1.0,0,normal
0,tcp,ftp_data,0,0,54,11,0.2,1,dos
0,tcp,http,344,1247,9,9,1.0,0,normal
0,tcp,http,54540,8314,5,4,0.8,1,dos
0,tcp,private,0,0,109,5,0.05,1,dos
0,tcp,efs,0,0,135,20,0.15,1,dos
0,udp,domain_u,44,133,85,165,1.0,0,normal
0,udp,domain_u,44,110,3,3,1.0,0,normal
1,tcp,smtp,1077,374,1,2,1.0,0,normal
0,tcp,http,314,24854,1,1,1.0,0,normal
0,tcp,private,0,0,17,4,0.24,1,dos
0,tcp,http,219,426,9,10,1.0,0,normal
0,tcp,time,0,0,233,17,0.07,1,dos
0,tcp,smtp,1278,400,1,1,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http,233,1380,4,4,1.0,0,normal
0,udp,domain_u,46,148,314,313,1.0,0,normal
0,tcp,ftp_data,0,0,198,13,0.07,1,dos
0,tcp,http,233,636,3,4,1.0,0,normal
0,tcp,private,0,0,2,1,0.5,1,probe
0,tcp,echo,0,0,239,6,0.03,1,dos
0,tcp,ftp_data,491,0,2,2,1.0,0,normal
0,tcp,finger,0,0,208,8,0.04,1,dos
0,tcp,telnet,0,15,1,1,1.0,1,probe
0,udp,domain_u,34,0,1,2,1.0,0,normal
1,tcp,gopher,6,77,3,1,0.33,1,probe
0,tcp,private,0,0,148,16,0.11,1,dos
0,udp,private,105,146,7,1,0.14,0,normal
0,udp,domain_u,45,83,126,127,0.99,0,normal
0,tcp,private,0,0,162,1,0.01,1,dos
0,tcp,efs,0,0,145,6,0.04,1,dos
0,tcp,http,190,4918,10,10,1.0,0,normal
0,tcp,netbios_dgm,0,0,297,18,0.06,1,dos
0,tcp,http_443,0,0,135,2,0.01,1,dos
2469,udp,other,147,105,1,1,1.0,0,normal
